date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_snowdepth_cm,sh_snowdepth_qc,sh_snowdepth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_pct,sh_sm2_qc,sh_sm2_qa,sh_sm8_pct,sh_sm8_qc,sh_sm8_qa,sh_sm20_pct,sh_sm20_qc,sh_sm20_qa,sh_st2_C,sh_st2_qc,sh_st2_qa,sh_st8_C,sh_st8_qc,sh_st8_qa,sh_st20_C,sh_st20_qc,sh_st20_qa,stationid
2007-10-05 21:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-5.0,E,F,0.0,V,A,2.7,V,A,0.7,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-05 22:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-5.2,E,F,0.0,V,A,2.7,V,A,0.7,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-05 23:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-5.5,E,F,0.0,V,A,2.7,V,A,0.8,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 00:00:00,10.2,E,P,3.0,E,A,0.0,E,P,-5.5,E,F,0.0,V,A,2.9,V,A,0.7,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 01:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-5.7,E,F,0.0,V,A,2.8,V,A,0.8,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 02:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-5.7,E,F,0.0,V,A,2.8,V,A,0.9,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 03:00:00,10.2,E,P,3.0,V,A,0.0,V,P,-5.7,E,F,0.0,V,A,2.8,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 04:00:00,10.2,E,P,3.0,V,A,0.0,V,P,-6.1,E,F,0.0,V,A,2.8,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 05:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-7.4,E,F,0.0,V,A,2.9,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 06:00:00,10.2,V,P,3.0,V,A,0.0,V,P,-8.5,E,F,0.0,V,A,2.9,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 07:00:00,11.4,E,P,3.0,V,A,0.0,E,P,-7.4,E,F,0.0,V,A,2.8,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 08:00:00,12.7,E,P,3.0,V,A,0.0,V,P,-5.5,E,F,0.0,V,A,2.9,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 09:00:00,12.7,V,P,3.0,V,A,0.0,V,P,-3.9,E,F,0.0,V,A,2.8,V,A,0.5,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
2007-10-06 10:00:00,12.7,V,P,3.0,V,A,1.2,E,P,-2.0,E,F,0.0,V,A,2.9,V,A,0.8,V,A,4.0,V,A,5.0,V,A,6.0,V,A,356
